date,home_team,away_team,country,neutral,home_confederation,away_confederation,host_confederation,is_home_country,is_away_country,is_home_confed,is_away_confed
1983-03-30,German DR,Belgium,German DR,False,UEFA,UEFA,UEFA,True,False,True,True
1983-03-30,Malta,Republic of Ireland,Malta,False,UEFA,UEFA,UEFA,True,False,True,True
1983-03-30,Northern Ireland,Turkey,Northern Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-03-30,Romania,Yugoslavia,Romania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-03-30,Scotland,Switzerland,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-01,Ethiopia,Uganda,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-04-02,Guadeloupe,Antigua and Barbuda,Guadeloupe,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-04-03,Congo,Angola,Congo,False,CAF,CAF,CAF,True,False,True,True
1983-04-03,Ethiopia,Uganda,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-04-03,Mozambique,Cameroon,Mozambique,False,CAF,CAF,CAF,True,False,True,True
1983-04-05,Guatemala,Mexico,United States,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
1983-04-08,Algeria,Benin,Algeria,False,CAF,CAF,CAF,True,False,True,True
1983-04-08,Haiti,United States,Haiti,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-04-08,Libya,Senegal,Libya,False,CAF,CAF,CAF,True,False,True,True
1983-04-09,Nigeria,Angola,Nigeria,False,CAF,CAF,CAF,True,False,True,True
1983-04-09,Jersey,Alderney,Jersey,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-10,Tunisia,Rwanda,Tunisia,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Sudan,Zambia,Sudan,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Morocco,Mali,Morocco,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Congo,Egypt,Congo,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Guinea,Togo,Guinea,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Ethiopia,Mauritius,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-04-10,Madagascar,Uganda,Madagascar,False,CAF,CAF,CAF,True,False,True,True
1983-04-13,German DR,Bulgaria,German DR,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-13,Portugal,Hungary,Portugal,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-13,Switzerland,Russia,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-16,Czechoslovakia,Cyprus,Czechoslovakia,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-16,Romania,Italy,Romania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-17,Sierra Leone,Jordan,Sierra Leone,False,CAF,AFC,CAF,True,False,True,False
1983-04-17,Poland,Finland,Poland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-17,Hungary,Luxembourg,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-17,Guinea-Bissau,Togo,Guinea-Bissau,False,CAF,CAF,CAF,True,False,True,True
1983-04-17,Mali,Ivory Coast,Mali,False,CAF,CAF,CAF,True,False,True,True
1983-04-22,Egypt,Congo,Egypt,False,CAF,CAF,CAF,True,False,True,True
1983-04-23,France,Yugoslavia,France,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-23,Turkey,Germany,Turkey,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-24,Togo,Guinea,Togo,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Zambia,Sudan,Zambia,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Uganda,Madagascar,Uganda,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Senegal,Libya,Senegal,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Rwanda,Tunisia,Rwanda,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Mauritius,Ethiopia,Mauritius,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Mali,Morocco,Mali,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Cameroon,Mozambique,Cameroon,False,CAF,CAF,CAF,True,False,True,True
1983-04-24,Barbados,Guyana,Barbados,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-04-24,Angola,Nigeria,Angola,False,CAF,CAF,CAF,True,False,True,True
1983-04-26,Benin,Algeria,Benin,False,CAF,CAF,CAF,True,False,True,True
1983-04-27,Wales,Bulgaria,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Spain,Republic of Ireland,Spain,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Russia,Portugal,Soviet Union,False,UEFA,UEFA,UEFA,False,False,True,True
1983-04-27,Netherlands,Sweden,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Northern Ireland,Albania,Northern Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Denmark,Greece,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Belgium,German DR,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,Austria,Germany,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-27,England,Hungary,England,False,UEFA,UEFA,UEFA,True,False,True,True
1983-04-28,Brazil,Chile,Brazil,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-04-28,Ghana,Libya,Ethiopia,True,CAF,CAF,CAF,False,False,True,True
1983-04-28,Iraq,Egypt,Iraq,False,AFC,CAF,AFC,True,False,True,False
1983-04-29,Ethiopia,Nigeria,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-05-01,Ethiopia,Libya,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-05-01,Ghana,Nigeria,Ethiopia,True,CAF,CAF,CAF,False,False,True,True
1983-05-01,Guinea,Guinea-Bissau,Guinea,False,CAF,CAF,CAF,True,False,True,True
1983-05-02,Guernsey,Jersey,Guernsey,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-03,Guatemala,Honduras,Guatemala,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-05-03,Ethiopia,Libya,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-05-06,Indonesia,Taiwan,Indonesia,False,AFC,UEFA,AFC,True,False,True,False
1983-05-08,Antigua and Barbuda,Guadeloupe,Antigua and Barbuda,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-05-08,Guyana,Barbados,Guyana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-05-08,Togo,Guinea-Bissau,Togo,False,CAF,CAF,CAF,True,False,True,True
1983-05-11,Albania,Turkey,Albania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-12,Chile,Argentina,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-05-14,Switzerland,German DR,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-15,Romania,Czechoslovakia,Romania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-15,Sweden,Cyprus,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-15,Hungary,Greece,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-15,Malta,Spain,Malta,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-17,Austria,Russia,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-22,Poland,Russia,Poland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-23,Kenya,Madagascar,Kenya,False,CAF,CAF,CAF,True,False,True,True
1983-05-24,Scotland,Northern Ireland,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-25,Martinique,Saint Kitts and Nevis,Martinique,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
1983-05-28,Northern Ireland,England,Northern Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-28,Wales,Scotland,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-28,Singapore,Malaysia,Singapore,False,AFC,AFC,AFC,True,False,True,True
1983-05-29,Thailand,Indonesia,Singapore,True,AFC,AFC,AFC,False,False,True,True
1983-05-29,Myanmar,Brunei,Singapore,True,AFC,UEFA,AFC,False,False,True,False
1983-05-29,Sweden,Italy,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-29,Iceland,Spain,Iceland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-29,Guyana,Antigua and Barbuda,Guyana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-05-29,Egypt,Cameroon,Egypt,False,CAF,CAF,CAF,True,False,True,True
1983-05-30,Philippines,Malaysia,Singapore,True,AFC,AFC,AFC,False,False,True,True
1983-05-31,Belgium,France,Luxembourg,True,UEFA,UEFA,UEFA,False,False,True,True
1983-05-31,Northern Ireland,Wales,Northern Ireland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-05-31,Indonesia,Myanmar,Singapore,True,AFC,AFC,AFC,False,False,True,True
1983-05-31,Thailand,Brunei,Singapore,True,AFC,UEFA,AFC,False,False,True,False
1983-06-01,Yugoslavia,Romania,Yugoslavia,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-01,Finland,Russia,Finland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-01,Singapore,Philippines,Singapore,False,AFC,AFC,AFC,True,False,True,True
1983-06-01,Denmark,Hungary,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-01,England,Scotland,England,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-02,Paraguay,Uruguay,Paraguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-06-02,Myanmar,Thailand,Singapore,True,AFC,AFC,AFC,False,False,True,True
1983-06-02,Indonesia,Brunei,Singapore,True,AFC,UEFA,AFC,False,False,True,False
1983-06-04,Nigeria,Thailand,South Korea,True,CAF,AFC,AFC,False,False,False,True
1983-06-04,Singapore,Brunei,Singapore,False,AFC,UEFA,AFC,True,False,True,False
1983-06-04,Thailand,Malaysia,Singapore,True,AFC,AFC,AFC,False,False,True,True
1983-06-05,Malaysia,Brunei,Singapore,True,AFC,UEFA,AFC,False,False,True,False
1983-06-05,Antigua and Barbuda,Guyana,Antigua and Barbuda,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-06-05,Iceland,Malta,Iceland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-05,Saint Kitts and Nevis,Martinique,Saint Kitts and Nevis,False,UEFA,CONCACAF,UEFA,True,False,True,False
1983-06-06,Singapore,Thailand,Singapore,False,AFC,AFC,AFC,True,False,True,True
1983-06-06,South Korea,Thailand,South Korea,False,AFC,AFC,AFC,True,False,True,True
1983-06-07,Germany,Yugoslavia,Luxembourg,True,UEFA,UEFA,UEFA,False,False,True,True
1983-06-07,Ghana,New Zealand,South Korea,True,CAF,OFC,AFC,False,False,False,False
1983-06-07,Japan,Syria,Japan,False,AFC,AFC,AFC,True,False,True,True
1983-06-08,Albania,Austria,Albania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-08,Indonesia,Thailand,South Korea,True,AFC,AFC,AFC,False,False,True,True
1983-06-08,South Korea,Nigeria,South Korea,False,AFC,CAF,AFC,True,False,True,False
1983-06-08,Portugal,Brazil,Portugal,False,UEFA,CONMEBOL,UEFA,True,False,True,False
1983-06-09,New Zealand,Sudan,South Korea,True,OFC,CAF,AFC,False,False,False,False
1983-06-09,Sweden,Romania,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1983-06-09,Uruguay,Paraguay,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-06-10,Indonesia,Nigeria,South Korea,True,AFC,CAF,AFC,False,False,True,False
1983-06-12,Australia,England,Australia,False,AFC,UEFA,AFC,True,False,True,False
1983-06-12,Canada,Scotland,Canada,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
1983-06-12,South Korea,Indonesia,South Korea,False,AFC,AFC,AFC,True,False,True,True
1983-06-12,Wales,Brazil,Wales,False,UEFA,CONMEBOL,UEFA,True,False,True,False
1983-06-13,Ghana,Sudan,South Korea,True,CAF,CAF,AFC,False,False,False,False
1983-06-15,Australia,England,Australia,False,AFC,UEFA,AFC,True,False,True,False
1983-06-15,South Korea,Ghana,South Korea,False,AFC,CAF,AFC,True,False,True,False
1983-06-16,Canada,Scotland,Canada,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
1983-06-16,Malawi,Mozambique,Malawi,False,CAF,CAF,CAF,True,False,True,True
1983-06-17,Switzerland,Brazil,Switzerland,False,UEFA,CONMEBOL,UEFA,True,False,True,False
1983-06-18,Malawi,Mozambique,Malawi,False,CAF,CAF,CAF,True,False,True,True
1983-06-19,Australia,England,Australia,False,AFC,UEFA,AFC,True,False,True,False
1983-06-19,Réunion,Seychelles,Réunion,False,CAF,CAF,CAF,True,False,True,True
1983-06-22,Sweden,Brazil,Sweden,False,UEFA,CONMEBOL,UEFA,True,False,True,False
1983-06-23,Argentina,Chile,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-06-23,Réunion,Seychelles,Réunion,False,CAF,CAF,CAF,True,False,True,True
1983-06-26,Niger,Mauritania,Niger,False,CAF,CAF,CAF,True,False,True,True
1983-06-29,Greenland,Faroe Islands,Greenland,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
1983-07-01,Hong Kong,Macau,Hong Kong,False,AFC,AFC,AFC,True,False,True,True
1983-07-03,Ethiopia,Togo,Ethiopia,False,CAF,CAF,CAF,True,False,True,True
1983-07-03,Gambia,Mali,Gambia,False,CAF,CAF,CAF,True,False,True,True
1983-07-03,Greenland,Faroe Islands,Greenland,False,CONCACAF,UEFA,CONCACAF,True,False,True,False
1983-07-03,Seychelles,Mauritius,Seychelles,False,CAF,CAF,CAF,True,False,True,True
1983-07-06,Malawi,Zimbabwe,Malawi,False,CAF,CAF,CAF,True,False,True,True
1983-07-08,Qatar,Sudan,Qatar,False,AFC,CAF,AFC,True,False,True,False
1983-07-08,Malawi,Zimbabwe,Malawi,False,CAF,CAF,CAF,True,False,True,True
1983-07-10,Madagascar,Mauritius,Réunion,True,CAF,CAF,CAF,False,False,True,True
1983-07-10,Qatar,Sudan,Qatar,False,AFC,CAF,AFC,True,False,True,False
1983-07-13,Réunion,Madagascar,Réunion,False,CAF,CAF,CAF,True,False,True,True
1983-07-14,Colombia,Chile,Colombia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-14,Mauritania,Niger,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-07-14,Paraguay,Argentina,Paraguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-16,Réunion,Mauritius,Réunion,False,CAF,CAF,CAF,True,False,True,True
1983-07-18,Hong Kong,Thailand,China,True,AFC,AFC,AFC,False,False,True,True
1983-07-18,Uruguay,Peru,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-19,Bolivia,Chile,Bolivia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-20,China,Thailand,China,False,AFC,AFC,AFC,True,False,True,True
1983-07-20,Guinea-Bissau,Senegal,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-20,Mauritania,Cape Verde,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-07-21,Argentina,Paraguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-21,Gambia,Guinea,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-21,Peru,Chile,Peru,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-22,Cape Verde,Mali,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-22,Guinea-Bissau,Guinea,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-23,French Guiana,Trinidad and Tobago,French Guiana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-07-23,Gambia,Senegal,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-23,Antigua and Barbuda,Martinique,French Guiana,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
1983-07-24,Guinea,Senegal,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-24,Mauritania,Mali,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-07-24,Paraguay,Chile,Paraguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-25,French Guiana,Antigua and Barbuda,French Guiana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-07-25,Gambia,Guinea-Bissau,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-25,Martinique,Trinidad and Tobago,French Guiana,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
1983-07-26,Ecuador,Colombia,Ecuador,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-26,El Salvador,Guatemala,United States,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
1983-07-26,German DR,Russia,German DR,False,UEFA,UEFA,UEFA,True,False,True,True
1983-07-27,Mauritania,Guinea-Bissau,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-07-27,Mali,Senegal,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-27,Panama,Cuba,Panama,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-07-27,Antigua and Barbuda,Trinidad and Tobago,French Guiana,True,CONCACAF,CONCACAF,CONCACAF,False,False,True,True
1983-07-27,French Guiana,Martinique,French Guiana,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-07-28,Chile,Brazil,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-28,Mauritania,Mali,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-07-29,Colombia,Ecuador,Colombia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-07-29,Guatemala,South Korea,United States,True,CONCACAF,AFC,CONCACAF,False,False,True,False
1983-07-29,Guinea-Bissau,Senegal,Mauritania,True,CAF,CAF,CAF,False,False,True,True
1983-07-31,Panama,Cuba,Panama,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-08-02,Congo,Cameroon,Congo,False,CAF,CAF,CAF,True,False,True,True
1983-08-02,Costa Rica,Cuba,Costa Rica,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-08-03,Guatemala,South Korea,Guatemala,False,CONCACAF,AFC,CONCACAF,True,False,True,False
1983-08-03,Chile,Peru,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-03,Bolivia,Paraguay,Bolivia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-04,Costa Rica,Cuba,Costa Rica,False,CONCACAF,CONCACAF,CONCACAF,True,False,True,True
1983-08-05,Bolivia,Paraguay,Bolivia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-07,Algeria,Bulgaria,France,True,CAF,UEFA,UEFA,False,False,False,True
1983-08-07,Vanuatu,Tahiti,Vanuatu,False,OFC,OFC,OFC,True,False,True,True
1983-08-08,Iceland,Faroe Islands,Iceland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-08-09,Costa Rica,South Korea,Costa Rica,False,CONCACAF,AFC,CONCACAF,True,False,True,False
1983-08-10,Ecuador,Argentina,Ecuador,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-10,Norway,Romania,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1983-08-11,Peru,Uruguay,Peru,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-11,Vanuatu,Tahiti,Vanuatu,False,OFC,OFC,OFC,True,False,True,True
1983-08-12,Mauritania,Togo,Mauritania,False,CAF,CAF,CAF,True,False,True,True
1983-08-13,Senegal,Algeria,Senegal,False,CAF,CAF,CAF,True,False,True,True
1983-08-14,Bolivia,Colombia,Bolivia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-14,Cameroon,Sudan,Cameroon,False,CAF,CAF,CAF,True,False,True,True
1983-08-14,Egypt,Tunisia,Egypt,False,CAF,CAF,CAF,True,False,True,True
1983-08-14,Madagascar,Malawi,Madagascar,False,CAF,CAF,CAF,True,False,True,True
1983-08-14,Nigeria,Morocco,Nigeria,False,CAF,CAF,CAF,True,False,True,True
1983-08-14,Vanuatu,Tahiti,Vanuatu,False,OFC,OFC,OFC,True,False,True,True
1983-08-16,Fiji,New Zealand,Fiji,False,OFC,OFC,OFC,True,False,True,True
1983-08-17,Chile,Paraguay,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-17,Ecuador,Brazil,Ecuador,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-17,Iceland,Sweden,Iceland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-08-17,Peru,Colombia,Peru,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-18,Fiji,New Zealand,Fiji,False,OFC,OFC,OFC,True,False,True,True
1983-08-20,Greece,Libya,Greece,False,UEFA,CAF,UEFA,True,False,True,False
1983-08-20,Niue,Tahiti,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-20,Tonga,Wallis Islands and Futuna,Western Samoa,True,OFC,CONCACAF,UEFA,False,False,False,False
1983-08-20,Samoa,American Samoa,Western Samoa,False,OFC,OFC,UEFA,False,False,False,False
1983-08-21,Bolivia,Peru,Bolivia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-22,American Samoa,Wallis Islands and Futuna,Western Samoa,True,OFC,CONCACAF,UEFA,False,False,False,False
1983-08-22,Niue,Papua New Guinea,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-22,Samoa,Tonga,Western Samoa,False,OFC,OFC,UEFA,False,False,False,False
1983-08-22,Fiji,Solomon Islands,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-24,Papua New Guinea,Tahiti,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-24,Turkey,Libya,Turkey,False,UEFA,CAF,UEFA,True,False,True,False
1983-08-24,Romania,German DR,Romania,False,UEFA,UEFA,UEFA,True,False,True,True
1983-08-24,Samoa,Wallis Islands and Futuna,Western Samoa,True,OFC,CONCACAF,UEFA,False,False,False,False
1983-08-24,Chile,Bolivia,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-24,Argentina,Brazil,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-24,American Samoa,Tonga,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-25,Algeria,Ivory Coast,Algeria,False,CAF,CAF,CAF,True,False,True,True
1983-08-25,Uruguay,Paraguay,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-26,Fiji,Vanuatu,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-08-28,Togo,Ethiopia,Togo,False,CAF,CAF,CAF,True,False,True,True
1983-08-28,Sudan,Cameroon,Sudan,False,CAF,CAF,CAF,True,False,True,True
1983-08-28,Morocco,Nigeria,Morocco,False,CAF,CAF,CAF,True,False,True,True
1983-08-28,Tunisia,Egypt,Tunisia,False,CAF,CAF,CAF,True,False,True,True
1983-08-28,Colombia,Peru,Colombia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-28,Algeria,Senegal,Algeria,False,CAF,CAF,CAF,True,False,True,True
1983-08-28,Malawi,Madagascar,Malawi,False,CAF,CAF,CAF,True,False,True,True
1983-08-29,Libya,Zimbabwe,Libya,False,CAF,CAF,CAF,True,False,True,True
1983-08-31,Colombia,Bolivia,Colombia,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-08-31,Greece,Bulgaria,Greece,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-01,Brazil,Ecuador,Brazil,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-01,Uruguay,Chile,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-03,Malaysia,Singapore,Malaysia,False,AFC,AFC,AFC,True,False,True,True
1983-09-04,Peru,Bolivia,Peru,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-04,Uruguay,Venezuela,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-07,Norway,Bulgaria,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Switzerland,Czechoslovakia,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Poland,Romania,Poland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Hungary,Germany,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Argentina,Ecuador,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-07,Finland,Sweden,Finland,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Denmark,France,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-07,Netherlands,Iceland,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-08,Chile,Venezuela,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-10,Singapore,Malaysia,Singapore,False,AFC,AFC,AFC,True,False,True,True
1983-09-11,Chile,Uruguay,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-11,New Caledonia,Vanuatu,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-11,New Caledonia,Solomon Islands,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-13,Fiji,New Caledonia,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-14,Brazil,Argentina,Brazil,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-14,Fiji,New Caledonia,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-14,Fiji,Papua New Guinea,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-14,New Caledonia,Wallis Islands and Futuna,Western Samoa,True,OFC,CONCACAF,UEFA,False,False,False,False
1983-09-14,Papua New Guinea,Tahiti,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-14,Samoa,Tahiti,Western Samoa,False,OFC,OFC,UEFA,False,False,False,False
1983-09-15,Fiji,Tahiti,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-15,New Caledonia,Papua New Guinea,Western Samoa,True,OFC,OFC,UEFA,False,False,False,False
1983-09-18,Venezuela,Uruguay,Venezuela,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-19,Malaysia,Nepal,Malaysia,False,AFC,AFC,AFC,True,False,True,True
1983-09-19,Ghana,Thailand,Malaysia,True,CAF,AFC,AFC,False,False,False,True
1983-09-21,Venezuela,Chile,Venezuela,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1983-09-21,Sweden,Czechoslovakia,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-21,Scotland,Uruguay,Scotland,False,UEFA,CONMEBOL,UEFA,True,False,True,False
1983-09-21,Portugal,Finland,Portugal,False,UEFA,UEFA,UEFA,True,False,True,True
1983-09-21,England,Denmark,England,False,UEFA,UEFA,UEFA,True,False,True,True
